Time,Channel A
(ms),(A)

183.95135888,0.17368080
183.99231888,0.16449480
184.03327888,0.10022280
184.07423888,0.17368080
184.11519888,0.17368080
184.15615888,0.16449480
184.19711888,0.17368080
184.23807888,0.12778100
184.27903888,0.14615320
184.31999888,0.14615320
184.36095888,0.11859490
184.40191888,0.16449480
184.44287888,0.12778100
184.48383888,0.20123910
184.52479888,0.10940890
184.56575888,0.18286690
184.60671888,0.09106724
184.64767888,0.23795280
184.68863888,0.14615320
184.72959888,0.12778100
184.77055888,0.06350902
184.81151888,0.11859490
184.85247888,0.16449480
184.89343888,0.12778100
184.93439888,0.09106724
184.97535888,0.16449480
185.01631888,0.03595081
185.05727888,0.11859490
185.09823888,0.15533920
185.13919887,0.19205300
185.18015887,0.22876680
185.22111887,0.27469710
185.26207887,0.16449480
185.30303887,0.15533920
185.34399887,0.02679525
185.38495887,-0.01910459
185.42591887,-0.12009030
185.46687887,-0.22110660
185.50783887,-0.28537860
185.54879887,-0.39555040
185.58975887,-0.38636430
185.63071887,-0.50572220
185.67167887,-0.56999420
185.71263887,-0.71691040
185.75359887,-0.67101050
185.79455887,-0.69853820
185.83551887,-0.72609640
185.87647887,-0.77199630
185.91743887,-0.79036840
185.95839887,-0.79955450
185.99935887,-0.82708220
186.04031887,-0.85464040
186.08127887,-0.82708220
186.12223887,-0.83626820
186.16319887,-0.86382640
186.20415887,-0.85464040
186.24511887,-0.85464040
186.28607887,-0.83626820
186.32703887,-0.82708220
186.36799887,-0.79955450
186.40895887,-0.68938260
186.44991887,-0.76281020
186.49087887,-0.75365460
186.53183887,-0.72609640
186.57279887,-0.68019660
186.61375887,-0.67101050
186.65471887,-0.64345230
186.69567887,-0.60673850
186.73663887,-0.56999420
186.77759886,-0.54246650
186.81855886,-0.54246650
186.85951886,-0.47819450
186.90047886,-0.45982240
186.94143886,-0.42310860
186.98239886,-0.41392250
187.02335886,-0.37717830
187.06431886,-0.35883670
187.10527886,-0.36799220
187.14623886,-0.31290630
187.18719886,-0.29456470
187.22815886,-0.29456470
187.26911886,-0.23944820
187.31007886,-0.23029270
187.35103886,-0.20273450
187.39199886,-0.19354840
187.43295886,-0.19354840
187.47391886,-0.16602070
187.51487886,-0.15683460
187.55583886,-0.12927640
187.59679886,-0.12927640
187.63775886,-0.10174870
187.67871886,-0.10174870
187.71967886,-0.09256265
187.76063886,-0.07419050
187.80159886,-0.05581836
187.84255886,-0.05581836
187.88351886,-0.03747673
187.92447886,-0.03747673
187.96543886,-0.01910459
188.00639886,-0.00073244
188.04735886,-0.00073244
188.08831886,0.00845363
188.12927886,0.00845363
188.17023886,0.01763970
188.21119886,0.05432295
188.25215886,0.02679525
188.29311886,0.01763970
188.33407886,0.04513688
188.37503886,0.04513688
188.41599885,0.04513688
188.45695885,0.05432295
188.49791885,0.05432295
188.53887885,0.05432295
188.57983885,0.01763970
188.62079885,0.06350902
188.66175885,0.06350902
188.70271885,0.08188117
188.74367885,0.08188117
188.78463885,0.08188117
188.82559885,0.10940890
188.86655885,0.08188117
188.90751885,0.08188117
188.94847885,0.09106724
188.98943885,0.18286690
189.03039885,0.10022280
189.07135885,0.05432295
189.11231885,0.09106724
189.15327885,0.09106724
189.19423885,0.09106724
189.23519885,0.09106724
189.27615885,0.09106724
189.31711885,0.05432295
189.35807885,0.10940890
189.39903885,0.16449480
189.43999885,0.10940890
189.48095885,0.12778100
189.52191885,0.09106724
189.56287885,0.09106724
189.60383885,0.10940890
189.64479885,0.10940890
189.68575885,0.09106724
189.72671885,0.09106724
189.76767885,0.09106724
189.80863885,0.09106724
189.84959885,0.09106724
189.89055885,0.11859490
189.93151885,0.10022280
189.97247885,0.09106724
190.01343885,0.05432295
190.05439884,0.08188117
190.09535884,0.09106724
190.13631884,0.08188117
190.17727884,0.06350902
190.21823884,0.08188117
190.25919884,-0.00073244
190.30015884,0.08188117
190.34111884,0.08188117
190.38207884,0.07269509
190.42303884,0.10940890
190.46399884,0.08188117
190.50495884,0.10022280
190.54591884,0.05432295
190.58687884,0.08188117
190.62783884,0.06350902
190.66879884,0.06350902
190.70975884,0.05432295
190.75071884,0.04513688
190.79167884,0.05432295
190.83263884,0.04513688
190.87359884,-0.00073244
190.91455884,0.05432295
190.95551884,0.05432295
190.99647884,0.01763970
191.03743884,0.07269509
191.07839884,0.04513688
191.11935884,0.00845363
191.16031884,0.01763970
191.20127884,0.01763970
191.24223884,0.04513688
191.28319884,0.01763970
191.32415884,0.04513688
191.36511884,0.01763970
191.40607884,0.04513688
191.44703884,0.02679525
191.48799884,0.00845363
191.52895884,-0.01910459
191.56991884,0.10022280
191.61087884,0.00845363
191.65183884,0.03595081
191.69279883,0.02679525
191.73375883,-0.01910459
191.77471883,-0.02829066
191.81567883,-0.01910459
191.85663883,0.02679525
191.89759883,0.03595081
191.93855883,-0.00073244
191.97951883,-0.02829066
192.02047883,-0.01910459
192.06143883,0.02679525
192.10239883,0.00845363
192.14335883,-0.01910459
192.18431883,0.01763970
192.22527883,-0.02829066
192.26623883,0.00845363
192.30719883,0.00845363
192.34815883,-0.09256265
192.38911883,-0.06500443
192.43007883,-0.01910459
192.47103883,-0.12927640
192.51199883,0.07269509
192.55295883,-0.05581836
192.59391883,-0.02829066
192.63487883,-0.05581836
192.67583883,0.00845363
192.71679883,-0.03747673
192.75775883,-0.05581836
192.79871883,-0.11090430
192.83967883,-0.01910459
192.88063883,-0.03747673
192.92159883,-0.02829066
192.96255883,-0.01910459
193.00351883,-0.05581836
193.04447883,-0.10174870
193.08543883,-0.06500443
193.12639883,-0.12009030
193.16735883,-0.07419050
193.20831883,-0.12009030
193.24927883,0.02679525
193.29023883,-0.08337657
193.33119883,-0.00991852
193.37215882,-0.09256265
193.41311882,-0.09256265
193.45407882,-0.01910459
193.49503882,-0.09256265
193.53599882,-0.07419050
193.57695882,-0.09256265
193.61791882,-0.05581836
193.65887882,-0.10174870
193.69983882,-0.09256265
193.74079882,-0.11090430
193.78175882,-0.12927640
193.82271882,-0.09256265
193.86367882,-0.12927640
193.90463882,-0.07419050
193.94559882,-0.08337657
193.98655882,-0.05581836
194.02751882,-0.17517620
194.06847882,-0.08337657
194.10943882,-0.06500443
194.15039882,-0.12927640
194.19135882,-0.20273450
194.23231882,-0.12927640
194.27327882,-0.09256265
194.31423882,-0.09256265
194.35519882,-0.06500443
194.39615882,-0.12009030
194.43711882,-0.06500443
194.47807882,-0.11090430
194.51903882,0.00845363
194.55999882,-0.20273450
194.60095882,-0.10174870
194.64191882,-0.09256265
194.68287882,-0.08337657
194.72383882,-0.12927640
194.76479882,-0.10174870
194.80575882,-0.05581836
194.84671882,-0.12927640
194.88767882,-0.20273450
194.92863882,-0.07419050
194.96959882,-0.06500443
195.01055881,-0.12927640
195.05151881,-0.06500443
195.09247881,-0.10174870
195.13343881,-0.10174870
195.17439881,-0.21192050
195.21535881,-0.27619250
195.25631881,-0.20273450
195.29727881,-0.15683460
195.33823881,-0.09256265
195.37919881,-0.03747673
195.42015881,0.02679525
195.46111881,0.12778100
195.50207881,0.09106724
195.54303881,0.23795280
195.58399881,0.27469710
195.62495881,0.34815520
195.66591881,0.32978300
195.70687881,0.38486890
195.74783881,0.41242720
195.78879881,0.44914090
195.82975881,0.45832700
195.87071881,0.49504070
195.91167881,0.53178500
195.95263881,0.53178500
195.99359881,0.54097110
196.03455881,0.55931280
196.07551881,0.55931280
196.11647881,0.60524310
196.15743881,0.55931280
196.19839881,0.54097110
196.23935881,0.56849880
196.28031881,0.58687100
196.32127881,0.53178500
196.36223881,0.52259900
196.40319881,0.51341290
196.44415881,0.49504070
196.48511881,0.49504070
196.52607881,0.49504070
196.56703881,0.47669910
196.60799881,0.45832700
196.64895880,0.44914090
196.68991880,0.42158270
196.73087880,0.32059700
196.77183880,0.38486890
196.81279880,0.39405500
196.85375880,0.33896910
196.89471880,0.33896910
196.93567880,0.32059700
196.97663880,0.29303880
197.01759880,0.27469710
197.05855880,0.25632500
197.09951880,0.23795280
197.14047880,0.22876680
197.18143880,0.21042510
197.22239880,0.19205300
197.26335880,0.18286690
197.30431880,0.17368080
197.34527880,0.15533920
197.38623880,0.14615320
197.42719880,0.13696710
197.46815880,0.12778100
197.50911880,0.10940890
197.55007880,0.10022280
197.59103880,0.10022280
197.63199880,0.09106724
197.67295880,0.07269509
197.71391880,0.06350902
197.75487880,0.05432295
197.79583880,0.05432295
197.83679880,0.04513688
197.87775880,0.03595081
197.91871880,0.03595081
197.95967880,0.01763970
198.00063880,0.01763970
198.04159880,0.01763970
198.08255880,0.01763970
198.12351880,0.05432295
198.16447880,-0.00073244
198.20543880,-0.00073244
198.24639880,-0.00073244
198.28735879,-0.00991852
198.32831879,-0.02829066
198.36927879,-0.01910459
198.41023879,-0.01910459
198.45119879,-0.01910459
198.49215879,-0.01910459
198.53311879,0.05432295
198.57407879,0.01763970
198.61503879,-0.04663229
198.65599879,-0.04663229
198.69695879,-0.02829066
198.73791879,-0.03747673
198.77887879,-0.02829066
198.81983879,-0.04663229
198.86079879,-0.02829066
198.90175879,-0.01910459
198.94271879,-0.03747673
198.98367879,-0.02829066
199.02463879,-0.06500443
199.06559879,-0.03747673
199.10655879,-0.04663229
199.14751879,-0.04663229
199.18847879,-0.04663229
199.22943879,-0.04663229
199.27039879,-0.06500443
199.31135879,-0.05581836
199.35231879,-0.03747673
199.39327879,-0.04663229
199.43423879,-0.03747673
199.47519879,-0.02829066
199.51615879,-0.04663229
199.55711879,-0.02829066
199.59807879,-0.02829066
199.63903879,-0.02829066
199.67999879,-0.02829066
199.72095879,-0.02829066
199.76191879,-0.02829066
199.80287879,-0.05581836
199.84383879,-0.01910459
199.88479879,-0.05581836
199.92575878,-0.01910459
199.96671878,-0.03747673
200.00767878,-0.01910459
200.04863878,-0.05581836
200.08959878,-0.01910459
200.13055878,-0.02829066
